Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Turkey,Soybeans,2012,36394.0,593.0,42610.59,19.92
Turkey,Soybeans,2012,36394.0,593.0,42610.59,11.45
Turkey,Soybeans,2012,36394.0,593.0,42610.59,12.71
Turkey,Soybeans,2012,36394.0,593.0,42610.59,14.97
Turkey,Soybeans,2012,36394.0,593.0,42610.59,18.54
Turkey,Wheat,2012,26723.0,593.0,42610.59,19.92
Turkey,Wheat,2012,26723.0,593.0,42610.59,11.45
Turkey,Wheat,2012,26723.0,593.0,42610.59,12.71
Turkey,Wheat,2012,26723.0,593.0,42610.59,14.97
Turkey,Wheat,2012,26723.0,593.0,42610.59,18.54
Turkey,Maize,2013,89499.0,593.0,39440.0,20.22
Turkey,Maize,2013,89499.0,593.0,39440.0,13.27
Turkey,Maize,2013,89499.0,593.0,39440.0,14.07
Turkey,Maize,2013,89499.0,593.0,39440.0,16.02
Turkey,Maize,2013,89499.0,593.0,39440.0,19.21
Turkey,Potatoes,2013,315329.0,593.0,39440.0,20.22
Turkey,Potatoes,2013,315329.0,593.0,39440.0,13.27
Turkey,Potatoes,2013,315329.0,593.0,39440.0,14.07
Turkey,Potatoes,2013,315329.0,593.0,39440.0,16.02
Turkey,Potatoes,2013,315329.0,593.0,39440.0,19.21
Turkey,"Rice, paddy",2013,81380.0,593.0,39440.0,20.22
Turkey,"Rice, paddy",2013,81380.0,593.0,39440.0,13.27
Turkey,"Rice, paddy",2013,81380.0,593.0,39440.0,14.07
Turkey,"Rice, paddy",2013,81380.0,593.0,39440.0,16.02
Turkey,"Rice, paddy",2013,81380.0,593.0,39440.0,19.21
Turkey,Sorghum,2013,26544.0,593.0,39440.0,20.22
Turkey,Sorghum,2013,26544.0,593.0,39440.0,13.27
Turkey,Sorghum,2013,26544.0,593.0,39440.0,14.07
Turkey,Sorghum,2013,26544.0,593.0,39440.0,16.02
Turkey,Sorghum,2013,26544.0,593.0,39440.0,19.21
Turkey,Soybeans,2013,41609.0,593.0,39440.0,20.22
Turkey,Soybeans,2013,41609.0,593.0,39440.0,13.27
Turkey,Soybeans,2013,41609.0,593.0,39440.0,14.07
Turkey,Soybeans,2013,41609.0,593.0,39440.0,16.02
Turkey,Soybeans,2013,41609.0,593.0,39440.0,19.21
Turkey,Wheat,2013,28451.0,593.0,39440.0,20.22
Turkey,Wheat,2013,28451.0,593.0,39440.0,13.27
Turkey,Wheat,2013,28451.0,593.0,39440.0,14.07
Turkey,Wheat,2013,28451.0,593.0,39440.0,16.02
Turkey,Wheat,2013,28451.0,593.0,39440.0,19.21
Uganda,Cassava,1990,83010.0,1180.0,72.0,23.36
Uganda,Maize,1990,15012.0,1180.0,72.0,23.36
Uganda,Plantains and others,1990,56499.0,1180.0,72.0,23.36
Uganda,Potatoes,1990,70000.0,1180.0,72.0,23.36
Uganda,"Rice, paddy",1990,13846.0,1180.0,72.0,23.36
Uganda,Sorghum,1990,15000.0,1180.0,72.0,23.36
Uganda,Soybeans,1990,9927.0,1180.0,72.0,23.36
Uganda,Sweet potatoes,1990,41009.0,1180.0,72.0,23.36
Uganda,Wheat,1990,20000.0,1180.0,72.0,23.36
Uganda,Cassava,1991,83008.0,1180.0,72.0,23.3
Uganda,Maize,1991,13500.0,1180.0,72.0,23.3
Uganda,Plantains and others,1991,56503.0,1180.0,72.0,23.3
Uganda,Potatoes,1991,71885.0,1180.0,72.0,23.3
Uganda,"Rice, paddy",1991,13556.0,1180.0,72.0,23.3
Uganda,Sorghum,1991,14819.0,1180.0,72.0,23.3
Uganda,Soybeans,1991,10926.0,1180.0,72.0,23.3
Uganda,Sweet potatoes,1991,41978.0,1180.0,72.0,23.3
Uganda,Wheat,1991,18000.0,1180.0,72.0,23.3
Uganda,Cassava,1992,80000.0,1180.0,72.0,23.46
Uganda,Maize,1992,15000.0,1180.0,72.0,23.46
Uganda,Plantains and others,1992,53502.0,1180.0,72.0,23.46
Uganda,Potatoes,1992,72432.0,1180.0,72.0,23.46
Uganda,"Rice, paddy",1992,13600.0,1180.0,72.0,23.46
Uganda,Sorghum,1992,15000.0,1180.0,72.0,23.46
Uganda,Soybeans,1992,10000.0,1180.0,72.0,23.46
Uganda,Sweet potatoes,1992,43100.0,1180.0,72.0,23.46
Uganda,Wheat,1992,17600.0,1180.0,72.0,23.46
Uganda,Cassava,1993,85068.0,1180.0,71.0,23.62
Uganda,Maize,1993,15984.0,1180.0,71.0,23.62
Uganda,Plantains and others,1993,55255.0,1180.0,71.0,23.62
Uganda,Potatoes,1993,80000.0,1180.0,71.0,23.62
Uganda,"Rice, paddy",1993,13962.0,1180.0,71.0,23.62
Uganda,Sorghum,1993,15020.0,1180.0,71.0,23.62
Uganda,Soybeans,1993,10308.0,1180.0,71.0,23.62
Uganda,Sweet potatoes,1993,42565.0,1180.0,71.0,23.62
Uganda,Wheat,1993,18000.0,1180.0,71.0,23.62
Uganda,Cassava,1994,65000.0,1180.0,59.0,23.6
Uganda,Maize,1994,15098.0,1180.0,59.0,23.6
Uganda,Plantains and others,1994,56667.0,1180.0,59.0,23.6
Uganda,Potatoes,1994,83636.0,1180.0,59.0,23.6
Uganda,"Rice, paddy",1994,14000.0,1180.0,59.0,23.6
Uganda,Sorghum,1994,15000.0,1180.0,59.0,23.6
Uganda,Soybeans,1994,11029.0,1180.0,59.0,23.6
Uganda,Sweet potatoes,1994,45011.0,1180.0,59.0,23.6
Uganda,Wheat,1994,18000.0,1180.0,59.0,23.6
Uganda,Cassava,1995,66988.0,1180.0,88.0,23.72
Uganda,Maize,1995,15989.0,1180.0,88.0,23.72
Uganda,Plantains and others,1995,59603.0,1180.0,88.0,23.72
Uganda,Potatoes,1995,80400.0,1180.0,88.0,23.72
Uganda,"Rice, paddy",1995,14000.0,1180.0,88.0,23.72
Uganda,Sorghum,1995,15000.0,1180.0,88.0,23.72
Uganda,Soybeans,1995,10972.0,1180.0,88.0,23.72
Uganda,Sweet potatoes,1995,45000.0,1180.0,88.0,23.72
Uganda,Wheat,1995,18000.0,1180.0,88.0,23.72
Uganda,Cassava,1996,67015.0,1180.0,88.0,23.49
Uganda,Maize,1996,12997.0,1180.0,88.0,23.49
Uganda,Plantains and others,1996,60000.0,1180.0,88.0,23.49
Uganda,Potatoes,1996,60000.0,1180.0,88.0,23.49
Uganda,"Rice, paddy",1996,14138.0,1180.0,88.0,23.49
Uganda,Sorghum,1996,10996.0,1180.0,88.0,23.49
Uganda,Soybeans,1996,11447.0,1180.0,88.0,23.49
Uganda,Sweet potatoes,1996,30000.0,1180.0,88.0,23.49
Uganda,Wheat,1996,18000.0,1180.0,88.0,23.49
Uganda,Cassava,1997,66988.0,1180.0,88.0,24.04
Uganda,Maize,1997,12375.0,1180.0,88.0,24.04
Uganda,Plantains and others,1997,60488.0,1180.0,88.0,24.04
Uganda,Potatoes,1997,64286.0,1180.0,88.0,24.04
Uganda,"Rice, paddy",1997,13333.0,1180.0,88.0,24.04
Uganda,Sorghum,1997,10652.0,1180.0,88.0,24.04
Uganda,Soybeans,1997,11053.0,1180.0,88.0,24.04
Uganda,Sweet potatoes,1997,35803.0,1180.0,88.0,24.04
Uganda,Wheat,1997,18000.0,1180.0,88.0,24.04
Uganda,Cassava,1998,90000.0,1180.0,88.0,23.97
Uganda,Maize,1998,15000.0,1180.0,88.0,23.97
Uganda,Plantains and others,1998,60000.0,1180.0,88.0,23.97
Uganda,Potatoes,1998,64000.0,1180.0,88.0,23.97
Uganda,"Rice, paddy",1998,14063.0,1180.0,88.0,23.97
Uganda,Sorghum,1998,15000.0,1180.0,88.0,23.97
Uganda,Soybeans,1998,11500.0,1180.0,88.0,23.97
Uganda,Sweet potatoes,1998,40000.0,1180.0,88.0,23.97
Uganda,Wheat,1998,18000.0,1180.0,88.0,23.97
Uganda,Cassava,1999,130000.0,1180.0,88.0,23.52
Uganda,Maize,1999,17319.0,1180.0,88.0,23.52
Uganda,Plantains and others,1999,57000.0,1180.0,88.0,23.52
Uganda,Potatoes,1999,70156.0,1180.0,88.0,23.52
Uganda,"Rice, paddy",1999,13971.0,1180.0,88.0,23.52
Uganda,Sorghum,1999,15018.0,1180.0,88.0,23.52
Uganda,Soybeans,1999,12024.0,1180.0,88.0,23.52
Uganda,Sweet potatoes,1999,43673.0,1180.0,88.0,23.52
Uganda,Wheat,1999,18333.0,1180.0,88.0,23.52
Uganda,Cassava,2000,123840.0,1180.0,88.0,23.75
Uganda,Maize,2000,17424.0,1180.0,88.0,23.75
Uganda,Plantains and others,2000,58999.0,1180.0,88.0,23.75
Uganda,Potatoes,2000,70294.0,1180.0,88.0,23.75
Uganda,"Rice, paddy",2000,15139.0,1180.0,88.0,23.75
Uganda,Sorghum,2000,12893.0,1180.0,88.0,23.75
Uganda,Soybeans,2000,12075.0,1180.0,88.0,23.75
Uganda,Sweet potatoes,2000,43207.0,1180.0,88.0,23.75
Uganda,Wheat,2000,17143.0,1180.0,88.0,23.75
Uganda,Cassava,2001,135000.0,1180.0,88.0,23.47
Uganda,Maize,2001,18006.0,1180.0,88.0,23.47
Uganda,Plantains and others,2001,60000.0,1180.0,88.0,23.47
Uganda,Potatoes,2001,69589.0,1180.0,88.0,23.47
Uganda,"Rice, paddy",2001,15000.0,1180.0,88.0,23.47
Uganda,Sorghum,2001,15000.0,1180.0,88.0,23.47
Uganda,Soybeans,2001,11339.0,1180.0,88.0,23.47
Uganda,Sweet potatoes,2001,43969.0,1180.0,88.0,23.47
Uganda,Wheat,2001,17500.0,1180.0,88.0,23.47
Uganda,Cassava,2002,135000.0,1180.0,88.0,23.99
Uganda,Maize,2002,18003.0,1180.0,88.0,23.99
Uganda,Plantains and others,2002,60000.0,1180.0,88.0,23.99
Uganda,Potatoes,2002,70000.0,1180.0,88.0,23.99
Uganda,"Rice, paddy",2002,15000.0,1180.0,88.0,23.99
Uganda,Sorghum,2002,14982.0,1180.0,88.0,23.99
Uganda,Soybeans,2002,10993.0,1180.0,88.0,23.99
Uganda,Sweet potatoes,2002,44007.0,1180.0,88.0,23.99
Uganda,Wheat,2002,17500.0,1180.0,88.0,23.99
Uganda,Cassava,2004,135135.0,1180.0,88.0,24.02
Uganda,Maize,2004,14400.0,1180.0,88.0,24.02
Uganda,Plantains and others,2004,58000.0,1180.0,88.0,24.02
Uganda,Potatoes,2004,69036.0,1180.0,88.0,24.02
Uganda,"Rice, paddy",2004,13011.0,1180.0,88.0,24.02
Uganda,Sorghum,2004,14000.0,1180.0,88.0,24.02
Uganda,Soybeans,2004,10972.0,1180.0,88.0,24.02
Uganda,Sweet potatoes,2004,44020.0,1180.0,88.0,24.02
Uganda,Wheat,2004,16667.0,1180.0,88.0,24.02
Uganda,Cassava,2005,144083.0,1180.0,88.0,24.29
Uganda,Maize,2005,15859.0,1180.0,88.0,24.29
Uganda,Plantains and others,2005,54000.0,1180.0,88.0,24.29
Uganda,Potatoes,2005,68023.0,1180.0,88.0,24.29
Uganda,"Rice, paddy",2005,15000.0,1180.0,88.0,24.29
Uganda,Sorghum,2005,15272.0,1180.0,88.0,24.29
Uganda,Soybeans,2005,10972.0,1180.0,88.0,24.29
Uganda,Sweet potatoes,2005,44136.0,1180.0,88.0,24.29
Uganda,Wheat,2005,16667.0,1180.0,88.0,24.29
Uganda,Cassava,2006,129974.0,1180.0,88.0,23.95
Uganda,Maize,2006,15361.0,1180.0,88.0,23.95
Uganda,Plantains and others,2006,53989.0,1180.0,88.0,23.95
Uganda,Potatoes,2006,69778.0,1180.0,88.0,23.95
Uganda,"Rice, paddy",2006,13628.0,1180.0,88.0,23.95
Uganda,Sorghum,2006,14286.0,1180.0,88.0,23.95
Uganda,Soybeans,2006,12069.0,1180.0,88.0,23.95
Uganda,Sweet potatoes,2006,45000.0,1180.0,88.0,23.95
Uganda,Wheat,2006,18000.0,1180.0,88.0,23.95
Uganda,Cassava,2007,128834.0,1180.0,88.0,23.68
Uganda,Maize,2007,14950.0,1180.0,88.0,23.68
Uganda,Plantains and others,2007,55012.0,1180.0,88.0,23.68
Uganda,Potatoes,2007,69892.0,1180.0,88.0,23.68
Uganda,"Rice, paddy",2007,13613.0,1180.0,88.0,23.68
Uganda,Sorghum,2007,14573.0,1180.0,88.0,23.68
Uganda,Soybeans,2007,11973.0,1180.0,88.0,23.68
Uganda,Sweet potatoes,2007,45912.0,1180.0,88.0,23.68
Uganda,Wheat,2007,17273.0,1180.0,88.0,23.68
Uganda,Cassava,2008,72252.0,1180.0,88.0,23.68
Uganda,Maize,2008,22005.0,1180.0,88.0,23.68
Uganda,Plantains and others,2008,46017.0,1180.0,88.0,23.68
Uganda,Potatoes,2008,47419.0,1180.0,88.0,23.68
Uganda,"Rice, paddy",2008,13895.0,1180.0,88.0,23.68
Uganda,Sorghum,2008,10663.0,1180.0,88.0,23.68
Uganda,Soybeans,2008,7097.0,1180.0,88.0,23.68
Uganda,Sweet potatoes,2008,42014.0,1180.0,88.0,23.68
Uganda,Wheat,2008,17273.0,1180.0,88.0,23.68
Uganda,Cassava,2009,71829.0,1180.0,88.0,24.18
Uganda,Maize,2009,24996.0,1180.0,88.0,24.18
Uganda,Plantains and others,2009,48004.0,1180.0,88.0,24.18
Uganda,Potatoes,2009,46286.0,1180.0,88.0,24.18
Uganda,"Rice, paddy",2009,23926.0,1180.0,88.0,24.18
Uganda,Sorghum,2009,11009.0,1180.0,88.0,24.18
Uganda,Soybeans,2009,6000.0,1180.0,88.0,24.18
Uganda,Sweet potatoes,2009,41965.0,1180.0,88.0,24.18
Uganda,Wheat,2009,16667.0,1180.0,88.0,24.18
Uganda,Cassava,2010,61120.0,1180.0,88.0,24.14
Uganda,Maize,2010,22999.0,1180.0,88.0,24.14
Uganda,Plantains and others,2010,48000.0,1180.0,88.0,24.14
Uganda,Potatoes,2010,47714.0,1180.0,88.0,24.14
Uganda,"Rice, paddy",2010,25070.0,1180.0,88.0,24.14
Uganda,Sorghum,2010,11008.0,1180.0,88.0,24.14
Uganda,Soybeans,2010,6000.0,1180.0,88.0,24.14
Uganda,Sweet potatoes,2010,44955.0,1180.0,88.0,24.14
Uganda,Wheat,2010,16667.0,1180.0,88.0,24.14
Uganda,Cassava,2011,48728.0,1180.0,88.0,23.89
Uganda,Maize,2011,23999.0,1180.0,88.0,23.89
Uganda,Plantains and others,2011,48000.0,1180.0,88.0,23.89
Uganda,Potatoes,2011,49920.0,1180.0,88.0,23.89
Uganda,"Rice, paddy",2011,25889.0,1180.0,88.0,23.89
Uganda,Sorghum,2011,12005.0,1180.0,88.0,23.89
Uganda,Soybeans,2011,7000.0,1180.0,88.0,23.89
Uganda,Sweet potatoes,2011,40000.0,1180.0,88.0,23.89
Uganda,Wheat,2011,17692.0,1180.0,88.0,23.89
Uganda,Cassava,2012,32973.0,1180.0,88.0,24.03
Uganda,Maize,2012,24996.0,1180.0,88.0,24.03
Uganda,Plantains and others,2012,45999.0,1180.0,88.0,24.03
Uganda,Potatoes,2012,49440.0,1180.0,88.0,24.03
Uganda,"Rice, paddy",2012,23043.0,1180.0,88.0,24.03
Uganda,Sorghum,2012,9008.0,1180.0,88.0,24.03
Uganda,Soybeans,2012,5001.0,1180.0,88.0,24.03
Uganda,Sweet potatoes,2012,40978.0,1180.0,88.0,24.03
Uganda,Wheat,2012,14286.0,1180.0,88.0,24.03
Uganda,Cassava,2013,35006.0,1180.0,88.0,24.13
Uganda,Maize,2013,24949.0,1180.0,88.0,24.13
Uganda,Plantains and others,2013,45000.0,1180.0,88.0,24.13
Uganda,Potatoes,2013,45013.0,1180.0,88.0,24.13
Uganda,"Rice, paddy",2013,23011.0,1180.0,88.0,24.13
Uganda,Sorghum,2013,8016.0,1180.0,88.0,24.13
Uganda,Soybeans,2013,5000.0,1180.0,88.0,24.13
Uganda,Sweet potatoes,2013,40059.0,1180.0,88.0,24.13
Uganda,Wheat,2013,14286.0,1180.0,88.0,24.13
Ukraine,Maize,1992,25072.0,565.0,66772.0,8.07
Ukraine,Potatoes,1992,118906.0,565.0,66772.0,8.07
Ukraine,"Rice, paddy",1992,37722.0,565.0,66772.0,8.07
Ukraine,Sorghum,1992,8571.0,565.0,66772.0,8.07
Ukraine,Soybeans,1992,7836.0,565.0,66772.0,8.07
Ukraine,Wheat,1992,30926.0,565.0,66772.0,8.07
Ukraine,Maize,1993,28445.0,565.0,61843.46,6.89
Ukraine,Potatoes,1993,136956.0,565.0,61843.46,6.89
Ukraine,"Rice, paddy",1993,29565.0,565.0,61843.46,6.89
Ukraine,Sorghum,1993,7143.0,565.0,61843.46,6.89
Ukraine,Soybeans,1993,8714.0,565.0,61843.46,6.89
Ukraine,Wheat,1993,37980.0,565.0,61843.46,6.89
Ukraine,Maize,1994,23614.0,565.0,56914.93,7.98
Ukraine,Potatoes,1994,105449.0,565.0,56914.93,7.98
Ukraine,"Rice, paddy",1994,35909.0,565.0,56914.93,7.98
Ukraine,Sorghum,1994,6000.0,565.0,56914.93,7.98
Ukraine,Soybeans,1994,7203.0,565.0,56914.93,7.98
Ukraine,Wheat,1994,30745.0,565.0,56914.93,7.98
Ukraine,Maize,1995,29207.0,565.0,51986.39,8.26
Ukraine,Potatoes,1995,96233.0,565.0,51986.39,8.26
Ukraine,"Rice, paddy",1995,36409.0,565.0,51986.39,8.26
Ukraine,Sorghum,1995,8942.0,565.0,51986.39,8.26
Ukraine,Soybeans,1995,9679.0,565.0,51986.39,8.26
Ukraine,Wheat,1995,29699.0,565.0,51986.39,8.26
Ukraine,Maize,1996,27365.0,565.0,47057.85,7.0
Ukraine,Potatoes,1996,118859.0,565.0,47057.85,7.0
Ukraine,"Rice, paddy",1996,35518.0,565.0,47057.85,7.0
Ukraine,Sorghum,1996,7143.0,565.0,47057.85,7.0
Ukraine,Soybeans,1996,9375.0,565.0,47057.85,7.0
Ukraine,Wheat,1996,22993.0,565.0,47057.85,7.0
Ukraine,Maize,1997,32628.0,565.0,42129.32,7.21
Ukraine,Potatoes,1997,105875.0,565.0,42129.32,7.21
Ukraine,"Rice, paddy",1997,28889.0,565.0,42129.32,7.21
Ukraine,Sorghum,1997,8675.0,565.0,42129.32,7.21
Ukraine,Soybeans,1997,13565.0,565.0,42129.32,7.21
Ukraine,Wheat,1997,28277.0,565.0,42129.32,7.21
Ukraine,Maize,1998,25342.0,565.0,37200.78,7.74
Ukraine,Potatoes,1998,101804.0,565.0,37200.78,7.74
Ukraine,"Rice, paddy",1998,30286.0,565.0,37200.78,7.74
Ukraine,Sorghum,1998,6087.0,565.0,37200.78,7.74
Ukraine,Soybeans,1998,11412.0,565.0,37200.78,7.74
Ukraine,Wheat,1998,26479.0,565.0,37200.78,7.74
Ukraine,Maize,1999,25220.0,565.0,32272.25,8.97
Ukraine,Potatoes,1999,82026.0,565.0,32272.25,8.97
Ukraine,"Rice, paddy",1999,29041.0,565.0,32272.25,8.97
Ukraine,Sorghum,1999,6964.0,565.0,32272.25,8.97
Ukraine,Soybeans,1999,10733.0,565.0,32272.25,8.97
Ukraine,Wheat,1999,22903.0,565.0,32272.25,8.97
Ukraine,Maize,2000,30091.0,565.0,27343.71,8.82
Ukraine,Potatoes,2000,121632.0,565.0,27343.71,8.82
Ukraine,"Rice, paddy",2000,35595.0,565.0,27343.71,8.82
Ukraine,Sorghum,2000,11458.0,565.0,27343.71,8.82
Ukraine,Soybeans,2000,10627.0,565.0,27343.71,8.82
Ukraine,Wheat,2000,19756.0,565.0,27343.71,8.82
Ukraine,Maize,2001,32425.0,565.0,22415.17,8.42
Ukraine,Potatoes,2001,108079.0,565.0,22415.17,8.42
Ukraine,"Rice, paddy",2001,36548.0,565.0,22415.17,8.42
Ukraine,Sorghum,2001,9952.0,565.0,22415.17,8.42
Ukraine,Soybeans,2001,10123.0,565.0,22415.17,8.42
Ukraine,Wheat,2001,31020.0,565.0,22415.17,8.42
Ukraine,Maize,2002,35167.0,565.0,17486.64,8.87
Ukraine,Potatoes,2002,104374.0,565.0,17486.64,8.87
Ukraine,"Rice, paddy",2002,39894.0,565.0,17486.64,8.87
Ukraine,Sorghum,2002,13276.0,565.0,17486.64,8.87
Ukraine,Soybeans,2002,12699.0,565.0,17486.64,8.87
Ukraine,Wheat,2002,30455.0,565.0,17486.64,8.87
Ukraine,Maize,2004,38558.0,565.0,15344.4,8.32
Ukraine,Potatoes,2004,133386.0,565.0,15344.4,8.32
Ukraine,"Rice, paddy",2004,37746.0,565.0,15344.4,8.32
Ukraine,Sorghum,2004,18258.0,565.0,15344.4,8.32
Ukraine,Soybeans,2004,14175.0,565.0,15344.4,8.32
Ukraine,Wheat,2004,31661.0,565.0,15344.4,8.32
Ukraine,Maize,2005,43185.0,565.0,23021.7,8.39
Ukraine,Potatoes,2005,128388.0,565.0,23021.7,8.39
Ukraine,"Rice, paddy",2005,43458.0,565.0,23021.7,8.39
Ukraine,Sorghum,2005,26816.0,565.0,23021.7,8.39
Ukraine,Soybeans,2005,14527.0,565.0,23021.7,8.39
Ukraine,Wheat,2005,28457.0,565.0,23021.7,8.39
Ukraine,Maize,2006,37352.0,565.0,28832.6,7.88
Ukraine,Potatoes,2006,133199.0,565.0,28832.6,7.88
Ukraine,"Rice, paddy",2006,46065.0,565.0,28832.6,7.88
Ukraine,Sorghum,2006,18587.0,565.0,28832.6,7.88
Ukraine,Soybeans,2006,12445.0,565.0,28832.6,7.88
Ukraine,Wheat,2006,25308.0,565.0,28832.6,7.88
Ukraine,Maize,2007,39001.0,565.0,36476.0,9.46
Ukraine,Potatoes,2007,131439.0,565.0,36476.0,9.46
Ukraine,"Rice, paddy",2007,51185.0,565.0,36476.0,9.46
Ukraine,Sorghum,2007,15067.0,565.0,36476.0,9.46
Ukraine,Soybeans,2007,12392.0,565.0,36476.0,9.46
Ukraine,Wheat,2007,23420.0,565.0,36476.0,9.46
Ukraine,Maize,2008,46911.0,565.0,54080.5,9.24
Ukraine,Potatoes,2008,138728.0,565.0,54080.5,9.24
Ukraine,"Rice, paddy",2008,50859.0,565.0,54080.5,9.24
Ukraine,Sorghum,2008,20660.0,565.0,54080.5,9.24
Ukraine,Soybeans,2008,15111.0,565.0,54080.5,9.24
Ukraine,Wheat,2008,36698.0,565.0,54080.5,9.24
Ukraine,Maize,2009,50195.0,565.0,36444.7,8.82
Ukraine,Potatoes,2009,139298.0,565.0,36444.7,8.82
Ukraine,"Rice, paddy",2009,58327.0,565.0,36444.7,8.82
Ukraine,Sorghum,2009,21276.0,565.0,36444.7,8.82
Ukraine,Soybeans,2009,16763.0,565.0,36444.7,8.82
Ukraine,Wheat,2009,30930.0,565.0,36444.7,8.82
Ukraine,Maize,2010,45147.0,565.0,62534.6,8.97
Ukraine,Potatoes,2010,132481.0,565.0,62534.6,8.97
Ukraine,"Rice, paddy",2010,50512.0,565.0,62534.6,8.97
Ukraine,Sorghum,2010,21394.0,565.0,62534.6,8.97
Ukraine,Soybeans,2010,16207.0,565.0,62534.6,8.97
Ukraine,Wheat,2010,26816.0,565.0,62534.6,8.97
Ukraine,Maize,2011,64446.0,565.0,79491.7,8.48
Ukraine,Potatoes,2011,168039.0,565.0,79491.7,8.48
Ukraine,"Rice, paddy",2011,57399.0,565.0,79491.7,8.48
Ukraine,Sorghum,2011,26372.0,565.0,79491.7,8.48
Ukraine,Soybeans,2011,20394.0,565.0,79491.7,8.48
Ukraine,Wheat,2011,33533.0,565.0,79491.7,8.48
Ukraine,Maize,2012,47946.0,565.0,90814.8,8.56
Ukraine,Potatoes,2012,161001.0,565.0,90814.8,8.56
Ukraine,"Rice, paddy",2012,61938.0,565.0,90814.8,8.56
Ukraine,Sorghum,2012,15230.0,565.0,90814.8,8.56
Ukraine,Soybeans,2012,17065.0,565.0,90814.8,8.56
Ukraine,Wheat,2012,27999.0,565.0,90814.8,8.56
Ukraine,Maize,2013,64119.0,565.0,86781.8,10.33
Ukraine,Potatoes,2013,159664.0,565.0,86781.8,10.33
Ukraine,"Rice, paddy",2013,59938.0,565.0,86781.8,10.33
Ukraine,Sorghum,2013,27409.0,565.0,86781.8,10.33
Ukraine,Soybeans,2013,20535.0,565.0,86781.8,10.33
Ukraine,Wheat,2013,33931.0,565.0,86781.8,10.33
United Kingdom,Potatoes,1990,365161.0,1220.0,29517.0,9.56
United Kingdom,Potatoes,1990,365161.0,1220.0,29517.0,10.4
United Kingdom,Potatoes,1990,365161.0,1220.0,29517.0,10.4
United Kingdom,Potatoes,1990,365161.0,1220.0,29517.0,8.68
United Kingdom,Potatoes,1990,365161.0,1220.0,29517.0,10.94
United Kingdom,Wheat,1990,69712.0,1220.0,29517.0,9.56
United Kingdom,Wheat,1990,69712.0,1220.0,29517.0,10.4
United Kingdom,Wheat,1990,69712.0,1220.0,29517.0,10.4
United Kingdom,Wheat,1990,69712.0,1220.0,29517.0,8.68
United Kingdom,Wheat,1990,69712.0,1220.0,29517.0,10.94
United Kingdom,Potatoes,1991,354068.0,1220.0,29022.0,9.11
United Kingdom,Potatoes,1991,354068.0,1220.0,29022.0,9.24
United Kingdom,Potatoes,1991,354068.0,1220.0,29022.0,9.24
United Kingdom,Potatoes,1991,354068.0,1220.0,29022.0,7.99
United Kingdom,Potatoes,1991,354068.0,1220.0,29022.0,9.67
United Kingdom,Wheat,1991,72519.0,1220.0,29022.0,9.11
United Kingdom,Wheat,1991,72519.0,1220.0,29022.0,9.24
United Kingdom,Wheat,1991,72519.0,1220.0,29022.0,9.24
United Kingdom,Wheat,1991,72519.0,1220.0,29022.0,7.99
United Kingdom,Wheat,1991,72519.0,1220.0,29022.0,9.67
United Kingdom,Potatoes,1992,433870.0,1220.0,31077.0,9.11
United Kingdom,Potatoes,1992,433870.0,1220.0,31077.0,9.54
United Kingdom,Potatoes,1992,433870.0,1220.0,31077.0,9.54
United Kingdom,Potatoes,1992,433870.0,1220.0,31077.0,8.05
United Kingdom,Potatoes,1992,433870.0,1220.0,31077.0,10.15
United Kingdom,Wheat,1992,68194.0,1220.0,31077.0,9.11
United Kingdom,Wheat,1992,68194.0,1220.0,31077.0,9.54
United Kingdom,Wheat,1992,68194.0,1220.0,31077.0,9.54
United Kingdom,Wheat,1992,68194.0,1220.0,31077.0,8.05
United Kingdom,Wheat,1992,68194.0,1220.0,31077.0,10.15
United Kingdom,Potatoes,1993,415790.0,1220.0,32387.0,8.75
United Kingdom,Potatoes,1993,415790.0,1220.0,32387.0,9.14
United Kingdom,Potatoes,1993,415790.0,1220.0,32387.0,9.14
United Kingdom,Potatoes,1993,415790.0,1220.0,32387.0,7.59
United Kingdom,Potatoes,1993,415790.0,1220.0,32387.0,9.69
United Kingdom,Wheat,1993,73282.0,1220.0,32387.0,8.75
United Kingdom,Wheat,1993,73282.0,1220.0,32387.0,9.14
United Kingdom,Wheat,1993,73282.0,1220.0,32387.0,9.14
United Kingdom,Wheat,1993,73282.0,1220.0,32387.0,7.59
United Kingdom,Wheat,1993,73282.0,1220.0,32387.0,9.69
United Kingdom,Potatoes,1994,399956.0,1220.0,33929.0,9.01
United Kingdom,Potatoes,1994,399956.0,1220.0,33929.0,9.86
United Kingdom,Potatoes,1994,399956.0,1220.0,33929.0,9.86
United Kingdom,Potatoes,1994,399956.0,1220.0,33929.0,8.07
United Kingdom,Potatoes,1994,399956.0,1220.0,33929.0,10.48
United Kingdom,Wheat,1994,73520.0,1220.0,33929.0,9.01
United Kingdom,Wheat,1994,73520.0,1220.0,33929.0,9.86
United Kingdom,Wheat,1994,73520.0,1220.0,33929.0,9.86
United Kingdom,Wheat,1994,73520.0,1220.0,33929.0,8.07
United Kingdom,Wheat,1994,73520.0,1220.0,33929.0,10.48
United Kingdom,Potatoes,1995,374503.0,1220.0,33743.0,9.52
United Kingdom,Potatoes,1995,374503.0,1220.0,33743.0,10.17
